,userid,time_stamp,adgroup_id,pid,nonclk,clk,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level ,cate_id,campaign_id,customer,brand,price,hist_cate_id,hist_adgroup_id
15537602,1065563,1494299622,465897,430548_1007,1,0,45,5,2,5,2.0,3,0,3.0,6261,48105,111116,127919.0,3.7798999983351678e-06,6261,465897
10919351,37817,1494491925,522606,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,336040,239234,181325.0,5.989000442241377e-07,6554,522606
22918118,718709,1494399532,157698,430539_1007,1,0,66,9,1,3,2.0,3,0,2.0,11156,251844,99309,35081.0,3.5990001379104797e-07,11156,157698
15064079,839646,1494282265,710194,430548_1007,1,0,0,3,2,3,2.0,3,0,,6261,180462,32756,,2.5798999558901414e-06,6261,710194
10931352,20927,1494491785,157356,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,11791,222432,197988,226148.0,4.79990012536291e-06,11791,157356
2483243,1059997,1494653751,626863,430548_1007,1,0,35,4,2,4,3.0,3,0,2.0,1665,286329,106063,287015.0,7.679899681534152e-06,1665,626863
849898,640487,1494331046,702031,430539_1007,1,0,0,2,2,2,2.0,3,0,,562,358165,13592,,7.799000059094396e-07,562,702031
3801000,852597,1494578306,643873,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,6261,5996,30947,,1.7898998976306757e-06,6261,643873
3975727,503986,1494390539,741532,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,1665,115847,19314,,1.959899918801966e-06,1665,741532
16946333,175623,1494646228,615819,430548_1007,1,0,0,2,2,2,,2,0,,1665,315923,247970,,1.5798999584148987e-06,1665,615819
11322518,390932,1494511327,299425,430548_1007,1,0,0,4,2,4,,3,0,2.0,6952,205619,196345,192593.0,2.8990001510464936e-07,6952,299425
9289087,1089728,1494635455,587332,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,221989,214718,,3.499000058582169e-07,6183,587332
24582237,469812,1494583455,669023,430548_1007,1,0,95,12,1,6,2.0,2,0,,5026,86492,142570,311242.0,2.8990001510464936e-07,5026,669023
24596447,852597,1494115996,56554,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,5539,415793,43003,,1.798999988977812e-07,5539,56554
22408427,1099572,1494346282,598343,430548_1007,1,0,2,1,2,1,1.0,3,0,2.0,8015,239962,75002,,3.5990001379104797e-07,8015,598343
9017590,56008,1494205144,640146,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,1509,184371,19042,36241.0,7.999000217751018e-07,1509,640146
9296810,186325,1494505967,787426,430548_1007,1,0,0,11,1,5,,2,0,,4282,168306,70779,,3.9770000626049296e-07,4282,787426
2474217,852597,1494059968,283265,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,6426,51939,130187,,3.5798998396785464e-06,6426,283265
12520366,376279,1494414115,812862,430548_1007,1,0,0,4,2,4,,3,0,,856,2427,79202,307956.0,1.2898999557364732e-06,856,812862
19375091,1067128,1494555493,300636,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,7446,84521,,1.4899000007062568e-06,4520,300636
13852271,390932,1494199738,319274,430548_1007,1,0,0,4,2,4,,3,0,2.0,4385,218368,196274,286841.0,1.9798999346676283e-06,4385,319274
21848393,37817,1494457482,358715,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,219619,186056,310682.0,7.799000059094396e-07,6554,358715
6673349,37817,1494321594,619627,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,110377,139380,375228.0,7.199000151558721e-07,6554,619627
16194177,728644,1494463938,319060,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6261,103590,80592,,1.3398999954006285e-06,6261,319060
18317042,782462,1494668401,583994,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,6427,15633,35455,,2.6999000510841142e-06,6427,583994
8355580,1076981,1494251089,307625,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6421,171455,7060,394004.0,3.3598998925299384e-06,6421,307625
21423326,1075609,1494212479,730604,430539_1007,1,0,54,8,1,2,1.0,3,1,2.0,6291,337619,145387,,3.979900156991789e-06,6291,730604
14078628,728743,1494675127,183431,430539_1007,1,0,0,4,2,4,,3,0,2.0,4541,271024,111045,353787.0,1.859989970398601e-05,4541,183431
23902015,1076981,1494126441,467768,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,241407,7642,,7.498999821109464e-07,856,467768
22220570,1067128,1494555529,316768,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,384807,25518,97293.0,1.2898999557364732e-06,4520,316768
6604756,390932,1494544664,583682,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,303863,84701,200693.0,9.898999451252166e-07,4282,583682
15302093,1089728,1494291382,473505,430548_1007,1,0,0,9,1,3,,3,0,2.0,5166,185224,27468,348807.0,2.279899945278885e-06,5166,473505
1372705,409373,1494578985,670230,430548_1007,1,0,0,10,1,4,2.0,3,0,,4281,208551,15140,,9.996999779104954e-07,4281,670230
8600258,1102430,1494116112,297539,430548_1007,0,1,2,1,2,1,1.0,3,0,4.0,7205,327317,248050,243025.0,2.8898998607473914e-06,7205,297539
1403547,1067128,1494391282,713279,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,16247,41704,,2.5898998501361348e-06,4520,713279
4130057,782462,1494662829,600922,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,7146,355211,111913,416523.0,6.798999834245478e-07,7146,600922
8893756,37817,1494336722,481024,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,412667,67338,181325.0,1.798999988977812e-07,6554,481024
24582412,469812,1494251278,817610,430548_1007,1,0,95,12,1,6,2.0,2,0,,4874,224132,207029,186522.0,2.799000071718183e-07,4874,817610
10586348,1089728,1494635410,687228,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,391476,38817,396367.0,2.6898999294644454e-06,6261,687228
17850027,613041,1494546755,767527,430548_1007,1,0,0,3,2,3,,3,0,4.0,6426,58819,122698,,2.879899966501398e-06,6426,767527
17021281,409373,1494379618,806971,430548_1007,1,0,0,10,1,4,2.0,3,0,,1665,306751,149747,144123.0,8.979899575933814e-06,1665,806971
16139572,1102430,1494408774,836625,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,4281,62463,146680,409658.0,9.199000032822369e-07,4281,836625
21574755,37817,1494321748,627347,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6177,105515,35549,443059.0,5.899000257159059e-07,6177,627347
22576700,379438,1494366384,567765,430539_1007,1,0,0,4,2,4,,3,0,1.0,4280,218068,190943,,5.989000442241377e-07,4280,567765
10401527,728743,1494246967,177856,430539_1007,1,0,0,4,2,4,,3,0,2.0,9493,243647,16328,220468.0,3.0379900636035018e-05,9493,177856
15787701,376279,1494404331,795541,430548_1007,1,0,0,4,2,4,,3,0,,4290,51850,117892,258254.0,5.899000257159059e-07,4290,795541
16115952,404241,1494468585,678779,430548_1007,1,0,0,3,2,3,,3,0,,6261,37057,119393,,1.149899958363676e-06,6261,678779
10181992,1091685,1494385830,708363,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,4292,84692,52988,290607.0,2.5798999558901414e-06,4292,708363
8797042,467965,1494063589,354881,430548_1007,1,0,0,11,1,5,,3,0,,7279,23637,101444,,5.790000301431064e-08,7279,354881
22864708,4500,1494553507,366021,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4282,2807,80538,,8.898999794837437e-07,4282,366021
20941281,37817,1494295211,413609,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,122,224148,89932,156743.0,8.898999794837437e-07,122,413609
3725683,782462,1494038246,618151,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,856,49206,47317,260846.0,6.898999913573789e-07,856,618151
19681152,376279,1494455333,518937,430548_1007,1,0,0,4,2,4,,3,0,,6512,23945,102976,,1.2798999478036421e-06,6512,518937
7926408,829038,1494220379,121413,430539_1007,1,0,0,10,1,4,,3,0,2.0,6281,99532,138187,48395.0,2.679900035218452e-06,6281,121413
10881893,437677,1494309510,733688,430539_1007,1,0,0,9,1,3,,3,0,3.0,4385,120544,98379,,1.4798999927734258e-06,4385,733688
3692260,852597,1494485129,825081,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,6523,81982,155304,,1.5798999584148987e-06,6523,825081
9404970,340579,1494214836,590877,430548_1007,1,0,27,4,2,4,1.0,2,0,4.0,6261,289015,218992,,2.5798999558901414e-06,6261,590877
22952174,37817,1494560005,749740,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,122,214798,30827,,6.798999834245478e-07,122,749740
22356373,20927,1494056567,268414,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,294,384272,37902,195564.0,9.999899702961557e-06,294,268414
21490883,783332,1494600669,325072,430539_1007,1,0,0,12,1,6,,3,0,1.0,4520,323599,142725,118309.0,1.6798999240563717e-06,4520,325072
4011482,1102430,1494421770,837113,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,4284,118601,28529,82527.0,1.5798999584148987e-06,4284,837113
3612713,340579,1494062343,557703,430548_1007,1,0,27,4,2,4,1.0,2,0,4.0,6512,242096,181676,,8.599000125286693e-07,6512,557703
1918665,1076981,1494335331,679143,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,194827,122346,32243.0,4.579899723466951e-06,6427,679143
24401525,409373,1494459979,653870,430548_1007,1,0,0,10,1,4,2.0,3,0,,1665,272244,139507,381603.0,5.189900093682809e-06,1665,653870
9464801,1067128,1494404896,610799,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,312143,118018,247789.0,9.898999451252166e-07,4520,610799
24550537,118379,1494419001,429207,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4283,64938,143848,139297.0,1.8499898942536674e-05,4283,429207
23656285,1089728,1494108396,754230,430548_1007,1,0,0,9,1,3,,3,0,2.0,6426,115153,232294,439343.0,4.9598997975408565e-06,6426,754230
13517355,1076981,1494508729,742007,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6182,12519,13248,,6.898999913573789e-07,6182,742007
5078984,716346,1494575063,686345,430539_1007,1,0,18,3,2,3,2.0,3,0,1.0,6523,330700,237669,,1.1798999821621692e-06,6523,686345
19995453,782462,1494490832,575670,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,6412,1119,37945,98038.0,4.279899712855695e-06,6412,575670
8147949,173787,1494120216,460371,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,562,32323,115380,268523.0,1.4899000007062568e-06,562,460371
14203619,978320,1494563922,182383,430539_1007,1,0,77,10,1,4,1.0,3,0,1.0,6142,170880,45584,59233.0,1.9798999346676283e-06,6142,182383
8500464,37817,1494048091,719834,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6426,117832,21429,39455.0,6.6798997977457475e-06,6426,719834
17710053,4500,1494301221,556749,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4520,403684,58420,290741.0,1.2798999478036421e-06,4520,556749
5613448,568075,1494312291,371582,430539_1007,1,0,0,10,1,4,,3,0,2.0,6261,185030,21116,,3.5798998396785464e-06,6261,371582
1699936,1036810,1494215349,627549,430539_1007,1,0,0,3,2,3,,3,0,2.0,6261,259290,217182,409777.0,6.879899956402369e-06,6261,627549
6468970,782462,1494038228,309421,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,4385,47820,132601,265664.0,1.6798999240563717e-06,4385,309421
21567881,1067128,1494555687,643763,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,203995,28662,254051.0,6.599000244023046e-07,4520,643763
1307850,1036810,1494607041,388729,430539_1007,1,0,0,3,2,3,,3,0,2.0,4520,391810,1594,58326.0,1.4798999927734258e-06,4520,388729
6239020,1065563,1494236860,677375,430548_1007,1,0,45,5,2,5,2.0,3,0,3.0,4284,135710,17967,390953.0,7.899000138422707e-07,4284,677375
1728684,782462,1494664275,691580,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,6261,359520,13787,,1.2398999160723179e-06,6261,691580
20075530,253764,1494514183,780486,430539_1007,1,0,80,10,1,4,2.0,3,0,2.0,6458,79440,131552,95661.0,2.099900029861601e-06,6458,780486
5466419,37817,1494318339,692072,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,342055,17167,,6.9989999929021e-07,6554,692072
20755553,469812,1494637357,7318,430548_1007,1,0,95,12,1,6,2.0,2,0,,7074,207079,4266,286824.0,4.899999961338608e-09,7074,7318
22219759,1067128,1494063799,95134,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4283,87573,14712,,2.389899918853189e-06,4283,95134
14331649,390932,1494111936,529477,430548_1007,1,0,0,4,2,4,,3,0,2.0,4288,320422,249305,,1.6798999240563717e-06,4288,529477
23346816,376279,1494127268,310608,430548_1007,1,0,0,4,2,4,,3,0,,5539,191595,55357,436560.0,4.999000111638452e-07,5539,310608
14655725,1091685,1494561824,463838,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,4281,29601,112234,79726.0,1.6898999319892027e-06,4281,463838
16376459,186325,1494544829,653853,430548_1007,1,0,0,11,1,5,,2,0,,4282,96661,170514,,1.989900056287297e-06,4282,653853
19429284,1099572,1494308103,61372,430548_1007,1,0,2,1,2,1,1.0,3,0,2.0,7999,160833,115038,392480.0,5.99900033648737e-07,7999,61372
3491608,4500,1494643530,811818,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6407,119746,66908,204554.0,8.898999794837437e-07,6407,811818
24582227,469812,1494152152,603028,430548_1007,1,0,95,12,1,6,2.0,2,0,,4874,234505,162225,379826.0,5.099000190966763e-07,4874,603028
14291789,122203,1494555776,2716,430539_1007,1,0,0,9,1,3,,3,0,2.0,8928,162500,4666,125549.0,2.2989999592937238e-07,8928,2716
9428152,1102430,1494642932,518345,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,4281,108277,34952,116334.0,1.989900056287297e-06,4281,518345
14486310,1089728,1494195942,467571,430548_1007,1,0,0,9,1,3,,3,0,2.0,4284,160723,176924,,3.0570001285923354e-07,4284,467571
9613273,1089728,1494193451,250555,430548_1007,1,0,0,9,1,3,,3,0,2.0,4278,100431,57234,177078.0,2.7979900551144965e-05,4278,250555
15889731,186325,1494154815,593602,430548_1007,1,0,0,11,1,5,,2,0,,4520,3487,60230,,2.8990001510464936e-07,4520,593602
1134666,409373,1494395207,692127,430548_1007,1,0,0,10,1,4,2.0,3,0,,6736,21758,99185,247789.0,1.7998999055635068e-06,6736,692127
11051824,728644,1494279770,445293,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,7339,325145,252058,342533.0,1.1790000087330554e-07,7339,445293
11389162,1076981,1494410538,696266,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,372785,248327,293023.0,1.379899913445115e-06,6427,696266
22382644,1076981,1494026759,799660,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6426,15339,65567,,8.898999794837437e-07,6426,799660
1308279,377490,1494582333,388729,430539_1007,1,0,0,3,2,3,,3,0,,4520,391810,1594,58326.0,1.4798999927734258e-06,4520,388729
14750512,390932,1494242009,569670,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,408795,63559,,4.199000045446155e-07,4282,569670
16207152,782462,1494666820,284995,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,6427,155721,185033,,3.659899903141195e-06,6427,284995
14594458,1091685,1494561594,312275,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,4284,316602,87610,,8.799000283943315e-07,4284,312275
4782480,409373,1494071981,713974,430548_1007,1,0,0,10,1,4,2.0,3,0,,1665,414149,45962,254132.0,1.3298999874677975e-06,1665,713974
20146599,122203,1494583614,240306,430539_1007,1,0,0,9,1,3,,3,0,2.0,8927,286663,90830,112851.0,3.9899000512377825e-06,8927,240306
16903406,122203,1494044570,581769,430539_1007,1,0,0,9,1,3,,3,0,2.0,4385,356902,217799,14368.0,2.5798999558901414e-06,4385,581769
16588963,125323,1494326906,485463,430548_1007,1,0,17,3,2,3,1.0,3,0,4.0,6261,398430,53048,255820.0,9.898999451252166e-07,6261,485463
20591624,437677,1494496603,783076,430539_1007,1,0,0,9,1,3,,3,0,3.0,6408,382900,253500,192767.0,3.1798999771126546e-06,6408,783076
17087057,1089728,1494515000,616037,430548_1007,1,0,0,9,1,3,,3,0,2.0,1665,3099,1385,154597.0,3.9598999137524515e-06,1665,616037
5202549,1067128,1494391304,807974,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6261,121255,65559,141251.0,4.779899882123573e-06,6261,807974
12753531,118379,1494262561,592564,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4283,32548,115584,200734.0,1.5798999584148987e-06,4283,592564
24135186,852597,1494311532,676072,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,6261,86123,62532,,8.14990016806405e-06,6261,676072
20675852,122203,1494211354,452537,430539_1007,1,0,0,9,1,3,,3,0,2.0,6961,32790,83062,134605.0,1.379899913445115e-06,6961,452537
6946873,1076981,1494555459,580866,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,216098,206781,,5.899000257159059e-07,856,580866
11950270,694536,1494238343,236542,430548_1007,1,0,0,3,2,3,,3,0,,6251,276708,192161,189916.0,9.798999371923856e-07,6251,236542
8866676,782462,1494125797,743314,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,856,35974,93842,257958.0,1.359899897579453e-06,856,743314
16602609,839646,1494109139,301311,430548_1007,0,1,0,3,2,3,2.0,3,0,,5166,329813,183798,454237.0,2.879899966501398e-06,5166,301311
5788270,1089728,1494389980,670415,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,67660,149747,144123.0,8.579900168115273e-06,6261,670415
20764575,232221,1494138634,527436,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,7225,345937,127638,,3.5990001379104797e-07,7225,527436
24517177,852597,1494060152,445080,430548_1007,1,0,8,2,2,2,1.0,3,0,3.0,6426,168960,147767,,1.2898999557364732e-06,6426,445080
22214247,122203,1494638479,287490,430539_1007,1,0,0,9,1,3,,3,0,2.0,541,265607,228731,,1.278999945952819e-07,541,287490
6841842,153909,1494124752,599443,430539_1007,1,0,81,10,1,4,2.0,3,0,4.0,8115,356820,249951,,2.2598999294132227e-06,8115,599443
580626,1067128,1494346789,151332,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,393267,44575,97293.0,1.2798999478036421e-06,4520,151332
14771631,1065563,1494171118,580951,430548_1007,1,0,45,5,2,5,2.0,3,0,3.0,4280,50490,37873,396977.0,4.189899755147053e-06,4280,580951
12530072,613041,1494461420,658750,430548_1007,1,0,0,3,2,3,,3,0,4.0,6300,114152,19314,,8.699000204615004e-07,6300,658750
17690336,118379,1494051691,374237,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,314627,119700,,1.2898999557364732e-06,4284,374237
10299752,438897,1494553508,729909,430548_1007,1,0,33,4,2,4,2.0,3,0,2.0,731,419112,60981,190405.0,7.899000138422707e-07,731,729909
11007531,913595,1494300609,592569,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,4284,152553,118693,,6.898999913573789e-07,4284,592569
7964129,324042,1494634938,543472,430548_1007,1,0,0,3,2,3,1.0,2,0,,4505,317703,241913,,2.8898998607473914e-06,4505,543472
22794607,390932,1494503088,651404,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,288348,107836,199765.0,6.798999834245478e-07,4505,651404
23862594,731621,1494583820,187854,430539_1007,1,0,0,4,2,4,,3,0,1.0,11840,399418,33658,286335.0,6.798999834245478e-07,11840,187854
10502229,1067128,1494684997,591168,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4288,233214,200140,,1.2898999557364732e-06,4288,591168
9050432,4500,1494475616,104517,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6554,40383,125707,181325.0,8.749000244279159e-07,6554,104517
9747190,594253,1494687728,602705,430548_1007,0,1,0,5,2,5,,3,0,3.0,4281,337984,239210,348861.0,2.3799000246071955e-06,4281,602705
627372,390932,1494425506,458576,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,208931,206024,,8.499000045958383e-07,4282,458576
11124975,390932,1494678059,387226,430548_1007,1,0,0,4,2,4,,3,0,2.0,6142,336806,231108,,1.989900056287297e-06,6142,387226
9979324,728644,1494249238,558297,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6261,18898,38817,396367.0,2.5898998501361348e-06,6261,558297
6027887,846704,1494662901,393762,430539_1007,1,0,0,10,1,4,,3,0,2.0,9687,341804,137349,241663.0,2.1779900635010563e-05,9687,393762
22326706,694536,1494157878,585814,430548_1007,1,0,0,3,2,3,,3,0,,4292,389162,37759,,3.9890002767606347e-07,4292,585814
24582333,469812,1494251278,577076,430548_1007,1,0,95,12,1,6,2.0,2,0,,4874,71288,150257,186522.0,1.1198999345651828e-06,4874,577076
16976835,409373,1494232472,547827,430548_1007,1,0,0,10,1,4,2.0,3,0,,4290,385083,32794,286716.0,8.499900104652625e-06,4290,547827
17740872,122203,1494032567,205305,430539_1007,1,0,0,9,1,3,,3,0,2.0,541,245958,222571,423162.0,5.589000124928134e-07,541,205305
7125210,4500,1494386195,21539,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6412,15869,40963,62677.0,3.1598999612469925e-06,6412,21539
17086840,1089728,1494466868,602601,430548_1007,1,0,0,9,1,3,,3,0,2.0,1665,136465,1385,154597.0,3.7598999824695056e-06,1665,602601
20679650,694536,1494077311,748019,430548_1007,1,0,0,3,2,3,,3,0,,6251,166630,185434,160603.0,3.6790001445297094e-07,6251,748019
84244,1102430,1494067286,620741,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,4281,272848,28529,82527.0,1.1798999821621692e-06,4281,620741
23402452,694536,1494681627,647316,430548_1007,1,0,0,3,2,3,,3,0,,6421,23339,84252,198058.0,1.2898999557364732e-06,6421,647316
17260162,1043380,1494490302,310809,430548_1007,1,0,0,10,1,4,,3,0,4.0,9447,331964,249018,353787.0,5.359900114854099e-06,9447,310809
22232499,1076981,1494335331,445672,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,95734,77799,326871.0,1.4899000007062568e-06,6427,445672
14741052,503986,1494024317,552913,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,1665,352920,209624,,1.6798999240563717e-06,1665,552913
2151615,613041,1494559537,558310,430548_1007,1,0,0,3,2,3,,3,0,4.0,4292,162546,184114,,1.5498999346164055e-06,4292,558310
21080870,829038,1494598876,506931,430539_1007,1,0,0,10,1,4,,3,0,2.0,6710,197170,193143,101352.0,1.2798999478036421e-06,6710,506931
19348810,56008,1494131835,785631,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,4282,120201,42869,320394.0,6.299000006038113e-07,4282,785631
22173669,122203,1494032611,98946,430539_1007,1,0,0,9,1,3,,3,0,2.0,6506,208472,206328,147211.0,9.898999451252166e-07,6506,98946
23943607,377490,1494166384,732967,430539_1007,1,0,0,3,2,3,,3,0,,6261,26904,107432,448005.0,3.079899897784344e-06,6261,732967
12165292,390932,1494370125,383736,430548_1007,1,0,0,4,2,4,,3,0,2.0,4521,286686,129865,,1.8989999261975754e-07,4521,383736
12279237,1102430,1494118117,62945,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,7205,88515,114402,265262.0,1.4899000007062568e-06,7205,62945
7770014,610249,1494627742,697550,430548_1007,1,0,45,5,2,5,3.0,3,0,4.0,4292,420945,75334,,2.9799000458297087e-06,4292,697550
6873841,1076981,1494219588,644520,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,188900,24596,449084.0,5.498999939845817e-07,856,644520
20664573,594253,1494598866,594659,430548_1007,1,0,0,5,2,5,,3,0,3.0,4280,94175,40494,254168.0,1.9798999346676283e-06,4280,594659
1979013,37817,1494669510,712962,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6343,299882,242299,217827.0,1.2798999478036421e-06,6343,712962
12684487,783332,1494248819,507465,430539_1007,1,0,0,12,1,6,,3,0,1.0,4280,345983,37008,,1.1798999821621692e-06,4280,507465
17695090,118379,1494230825,589730,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,363236,251852,109943.0,2.549900045778486e-06,4284,589730
19770541,118379,1494440690,41014,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,10076,87620,162582,109482.0,7.799000059094396e-07,10076,41014
